dataset,split,point_index,t,measured_X,measured_Y,measured_Z,ref_X,ref_Y,ref_Z
Dataset03,all,2993,299.3,32.16272103196223,9.268387547417532,7.584376668834942,32.16297715371741,9.266275812010564,7.577854512972544
Dataset03,all,2994,299.40000000000003,32.157889954162805,9.314544758654627,7.567479852715077,32.157241711895516,9.312378814683688,7.562139881490223
Dataset03,all,2995,299.5,32.169151064046744,9.361013930625631,7.560755754334144,32.167860857019434,9.359029581137877,7.555530000928119
Dataset03,all,2996,299.6,32.20433957020812,9.396406862367783,7.542344630127811,32.202153440478156,9.395066918539266,7.538080046588398
Dataset03,all,2997,299.7,32.25866455709475,9.40947693200604,7.524351877351009,32.25585094101013,9.409205698911405,7.5204969495209015
Dataset03,all,2998,299.8,32.31436869598557,9.4055171737551,7.508159928037059,32.31172784778161,9.40601684366519,7.504597710399808
Dataset03,all,2999,299.90000000000003,32.361560753169584,9.385029676856812,7.508113514604552,32.35951783438238,9.386197259956607,7.504221115439514
Dataset03,all,3000,300.0,32.39503275704382,9.351829787770347,7.522878421253415,32.393765744282874,9.353443061762272,7.518715155512982
Dataset03,all,3001,300.1,32.415218711088144,9.316446108651883,7.536662555754023,32.41464658604692,9.318021302040012,7.5329066353473175
Dataset03,all,3002,300.2,32.42124604407921,9.286675991657196,7.547595139177802,32.421338341576316,9.287875100250949,7.544314677012029
Dataset03,all,3003,300.3,32.41650490955447,9.265745827107468,7.550672447144056,32.41706024707995,9.266456030205667,7.548033397272098
Dataset03,all,3004,300.40000000000003,32.40565362822157,9.256891872841413,7.551341187809906,32.406429572202484,9.25701947348175,7.549067556835082
Dataset03,all,3005,300.5,32.39309013713827,9.255657380970236,7.554242001726101,32.3938753137254,9.255435191521713,7.552097873744381
Dataset03,all,3006,300.6,32.381597730052675,9.26086241435784,7.555569495322461,32.382267819235395,9.260380452908628,7.553690293144047
Dataset03,all,3007,300.7,32.372644417158725,9.273488808555499,7.553877662494914,32.37314421236359,9.272733892401156,7.55230453611254
Dataset03,all,3008,300.8,32.36903029207661,9.2881660309269,7.5496212283731134,32.369257523056575,9.287383851544702,7.548309329242766
Dataset03,all,3009,300.90000000000003,32.36714184605731,9.301996599723047,7.54437726544631,32.367266046604705,9.30131923796917,7.543235993080127
Dataset03,all,3010,301.0,32.36669180733173,9.313753183316,7.534655628498616,32.366741169652606,9.313227174292496,7.533809664203441
Dataset03,all,3011,301.1,32.367152700429045,9.322418300487884,7.526553572553212,32.367156933010016,9.322073773053344,7.525729826878498
Dataset03,all,3012,301.2,32.36828165847955,9.326306243444826,7.515643973630712,32.368256098951704,9.326197467446828,7.5150117155742535
Dataset03,all,3013,301.3,32.36555895185792,9.328771037168357,7.504276842202656,32.36569330383606,9.328740542113195,7.503728762149933
Dataset03,all,3014,301.40000000000003,32.36356351591713,9.329050986689293,7.4923374168793,32.36366227277891,9.329116578234641,7.491866177748321
Dataset03,all,3015,301.5,32.364131349742166,9.326788582226204,7.486267071846727,32.36411397720155,9.326957010273999,7.485599790589236
Dataset03,all,3016,301.6,32.363395321775556,9.324142431007992,7.4866622255880255,32.36342850160728,9.324315627505424,7.485780860499588
Dataset03,all,3017,301.7,32.36236730998894,9.321846471229218,7.4863279214502505,32.362411600779325,9.32198969635019,7.485547845459076
Dataset03,all,3018,301.8,32.362614223265986,9.320533255274977,7.483460082708358,32.36260238005245,9.320621715764632,7.482859490583538
Dataset03,all,3019,301.90000000000003,32.364344614357,9.320613218069854,7.48243570219244,32.36427036257055,9.320633941077125,7.481821038838304
Dataset03,all,3020,302.0,32.36759346399141,9.320316188442757,7.482980450998014,32.36746076994677,9.320347781320866,7.48235632485936
Dataset03,all,3021,302.1,32.37465361897727,9.320796781964894,7.479686026325336,32.37437341063069,9.320793889674226,7.479276491736807
Dataset03,all,3022,302.2,32.38339504884005,9.319873903239147,7.47523678980016,32.383064878725975,9.319927722167888,7.474920911473695
Dataset03,all,3023,302.3,32.39047942900739,9.320588553327966,7.469961294954985,32.39024550857371,9.320572301721826,7.4697120336660205
Dataset03,all,3024,302.40000000000003,32.394310913823766,9.32162125791107,7.468196856321409,32.39423633414142,9.321590478263573,7.46782820349056
Dataset03,all,3025,302.5,32.39639654034266,9.32453144435468,7.46674393769228,32.39640729200058,9.324425445065064,7.4663909947208555
Dataset03,all,3026,302.6,32.39881184480889,9.330443608214091,7.461308626720525,32.39881154474675,9.33022035031269,7.461152592121337
Dataset03,all,3027,302.7,32.40167119374286,9.337321732865506,7.452540185975864,32.401652155575974,9.33707408411944,7.452543878097348
Dataset03,all,3028,302.8,32.40472024798244,9.340903827454751,7.448296146981196,32.40469434378587,9.340813570290615,7.448119531594213
Dataset03,all,3029,302.90000000000003,32.40757688319737,9.342321207496136,7.44359713933198,32.407560982463416,9.342334896042123,7.443447888015546
Dataset03,all,3030,303.0,32.411972822315626,9.343007695498047,7.444867750427909,32.41189530665651,9.34305456451274,7.444487031022004
Dataset03,all,3031,303.1,32.41599401285116,9.344399063834805,7.451603039270019,32.41593644821698,9.34441397984408,7.451022019791375
Dataset03,all,3032,303.2,32.416176342086544,9.343356818092975,7.447671058739631,32.41628311856375,9.343469409212446,7.447574395743068
Dataset03,all,3033,303.3,32.41487048228571,9.339994775252158,7.441932469718976,32.41503570233929,9.340196823393098,7.4419390500881795
Dataset03,all,3034,303.40000000000003,32.41466326148904,9.337148142277035,7.440881882192022,32.414770586399506,9.337314278421433,7.440698817899411
Dataset03,all,3035,303.5,32.41352021772331,9.337091107364397,7.437130856781609,32.413653996593986,9.337125649833352,7.4370679464611165
Dataset03,all,3036,303.6,32.41345430191285,9.339392196165262,7.432298606622118,32.41353260879616,9.339320941217618,7.432290946727298
Dataset03,all,3037,303.7,32.41540200329137,9.339502276989611,7.430159836214661,32.4153878825451,9.339523474019538,7.430044087657038
Dataset03,all,3038,303.8,32.416514777986194,9.33772158130755,7.429215989718952,32.41653255564051,9.33782262948385,7.429057024299156
Dataset03,all,3039,303.90000000000003,32.41668230609493,9.33532061829184,7.423952217035165,32.41673876074996,9.335441358670808,7.423984032593233
Dataset03,all,3040,304.0,32.417324813314615,9.331595033280054,7.418547846899208,32.41735815082448,9.331760240229142,7.418590437230786
Dataset03,all,3041,304.1,32.419109698520174,9.328873862283778,7.414936834231252,32.41909195077887,9.328984484210585,7.414902054170274
Dataset03,all,3042,304.2,32.42019287013304,9.327015231562322,7.414200474445706,32.420203561985545,9.32707799114592,7.414047129627247
Dataset03,all,3043,304.3,32.41879348949441,9.328989999301898,7.416188443287265,32.41890674818522,9.328887020375431,7.4159318006199975
Dataset03,all,3044,304.40000000000003,32.419197175194405,9.331679215292706,7.4111352097989025,32.4192300305828,9.331549294595325,7.4111879495855
Dataset03,all,3045,304.5,32.417579151832925,9.33260840776868,7.4071566933029285,32.41768907101836,9.332561746969096,7.407173086034223
Dataset03,all,3046,304.6,32.413592276269696,9.33479340965236,7.402974518704712,32.41379306796553,9.334702637504648,7.402996321657748
Dataset03,all,3047,304.7,32.41037774149245,9.335688914489644,7.401743730470975,32.41053219941457,9.335657737523075,7.401642079613516
Dataset03,all,3048,304.8,32.40597642465856,9.336376775100986,7.400024644119328,32.40616388103329,9.336359448668945,7.39994726827264
Dataset03,all,3049,304.90000000000003,32.402253261808184,9.336509613983525,7.400989225685346,32.402397092725444,9.336517317770141,7.400809219544313
Dataset03,all,3050,305.0,32.39944036506899,9.33571659359169,7.402940822576912,32.39953180186456,9.335762806589745,7.402732232848141
Dataset03,all,3051,305.1,32.39765681209121,9.333429752501308,7.407080784758448,32.39769534117226,9.333534952633046,7.4067997241473496
Dataset03,all,3052,305.2,32.39574542357905,9.326947558038619,7.4099158765058615,32.39578354332914,9.327218627475034,7.409711156025257
Dataset03,all,3053,305.3,32.3948331102422,9.316795410761767,7.4098763769250535,32.394826555709855,9.317200029518796,7.4098119256321455
Dataset03,all,3054,305.40000000000003,32.39446102551822,9.306401387385328,7.415221078479669,32.39443094843387,9.30678474225135,7.41494625277648
Dataset03,all,3055,305.5,32.39376197677504,9.300361151011487,7.422540022604065,32.393747143092256,9.300529292715433,7.422200074187229
Dataset03,all,3056,305.6,32.394708555475326,9.297056272576153,7.428566774292647,32.394627841903734,9.29708748173203,7.428308293938488
Dataset03,all,3057,305.7,32.396592339258575,9.299535526005446,7.430634303067709,32.39647759439889,9.299319752906031,7.430565908873273
Dataset03,all,3058,305.8,32.40097685647336,9.303512020236251,7.428608592891029,32.40076801375885,9.30324392087956,7.428723027542133
Dataset03,all,3059,305.90000000000003,32.40612833682821,9.30709960785412,7.428570474378468,32.405902954641135,9.306869733547755,7.428600099761408
Dataset03,all,3060,306.0,32.40809488541961,9.313352619815502,7.428934511837932,32.40802061548542,9.31303529132394,7.428941367453023
Dataset03,all,3061,306.1,32.4084487884803,9.322273728740967,7.429154895145053,32.40845398959408,9.321871595489721,7.429166112714966
Dataset03,all,3062,306.2,32.4099504476803,9.330418823641669,7.431175406810715,32.409911126997905,9.330081709990115,7.431111559387033
Dataset03,all,3063,306.3,32.40891439367395,9.337550541370446,7.427199829500777,32.40898144757298,9.33728850799818,7.427385926601673
Dataset03,all,3064,306.40000000000003,32.41015761891509,9.344725117363238,7.466652964584252,32.41012898637798,9.344488208322222,7.465041736388152
Dataset03,all,3065,306.5,32.41071773097896,9.3488623868623,7.610369312769908,32.41071592045904,9.348773267651389,7.604531121880509
Dataset03,all,3066,306.6,32.408704852749246,9.350571130054941,7.876670663792679,32.40881040683627,9.350596335264127,7.86613370726121
Dataset03,all,3067,306.7,32.410256070717836,9.349831799482915,8.268835087913214,32.4102095050142,9.349960373227603,8.253871447015165
Dataset03,all,3068,306.8,32.41077898047232,9.345844608493913,8.791401331511109,32.4107727720741,9.346099690207446,8.772237070056848
Dataset03,all,3069,306.90000000000003,32.41438696085983,9.342514661815907,9.445941098178999,32.414255771098155,9.342724694840516,9.422902195771005
Dataset03,all,3070,307.0,32.41842859942863,9.33565341833199,10.223128821597557,32.41828628838955,9.335988129226022,10.196965111044408
Dataset03,all,3071,307.1,31.23748119771572,9.026727106573748,11.821097902967058,31.286212975351976,9.039491859135612,11.763337365477224
Dataset03,all,3072,307.20000000000005,32.4229015998515,9.325168931048571,11.844619776390623,32.37164884553985,9.3122429250263,11.85572218470811
Dataset03,all,3073,307.3,31.20946932922251,9.111532770939611,13.420729996653671,31.257662037458022,9.119836200322103,13.369644511656867
Dataset03,all,3074,307.40000000000003,32.4248126621395,9.313707727504465,13.462390179286201,32.372581731191275,9.304986998724198,13.476650844686706
Dataset03,all,3075,307.5,31.10851258870845,9.192989969349352,15.367517795924748,31.161273313205612,9.1976733134596,15.306340018381192
Dataset03,all,3076,307.6,32.419992680272365,9.324215809278407,15.05371472266726,32.363937908914124,9.318637955341105,15.086476974343983
Dataset03,all,3077,307.70000000000005,32.41344971122088,9.340766862955533,15.754228328521693,32.41234561462286,9.340000914394162,15.746064740314
Dataset03,all,3078,307.8,32.40782329900976,9.360729138455136,16.35556848139139,32.40904750033889,9.360090502512659,16.350548014003
Dataset03,all,3079,307.90000000000003,32.40164538411815,9.376036266632951,16.873437052801467,32.40287715882775,9.375652825390581,16.8724439575294
Dataset03,all,3080,308.0,32.40049597443657,9.38300147298742,17.314619401028786,32.401408857402934,9.383007344641586,17.317044620209753
Dataset03,all,3081,308.1,32.39655327971874,9.37815015929525,17.700647987811415,32.397485290921686,9.378658790842293,17.705268119112308
Dataset03,all,3082,308.20000000000005,32.39424284248754,9.364141773120476,18.034647219053788,32.39502370069433,9.365002526755815,18.04108366204772
Dataset03,all,3083,308.3,32.39490821726954,9.348841079700486,18.318895326954294,32.39548922770997,9.349691472941505,18.326873587943133
Dataset03,all,3084,308.40000000000003,32.39381502883772,9.339497934047449,18.573079749431162,32.394407548526466,9.340025021991798,18.581636706633002
Dataset03,all,3085,308.5,32.39249925092815,9.332605914663356,18.785210248316798,32.39304761568457,9.332970736449102,18.794748039470463
Dataset03,all,3086,308.6,32.39737177216825,9.326999167104232,18.96559562122606,32.39761335110778,9.327271171286116,18.975616685717178
Dataset03,all,3087,308.70000000000005,32.40715157448088,9.32924982832479,19.14201744434599,32.40715621933662,9.329169313149428,19.151311838492344
Dataset03,all,3088,308.8,32.41130767950428,9.332510693374275,19.290207134294143,32.41153401937244,9.33238129963704,19.299791644039406
Dataset03,all,3089,308.90000000000003,32.392203885624745,9.32693431365383,19.38390003121138,32.393377906982046,9.327179048283655,19.394873228867926
Dataset03,all,3090,309.0,32.28753997370819,9.295425906469912,19.483502770926187,32.29217442715467,9.296733119604502,19.493293049428782
Dataset03,all,3091,309.1,31.992038707933173,9.225060795816955,19.597094113392068,32.0042639385704,9.227895319040739,19.605369740326143
Dataset03,all,3092,309.20000000000005,31.46378929609761,9.106366498343714,19.715859439870663,31.48481442451525,9.110999387486316,19.723107745111697
Dataset03,all,3093,309.3,30.731135302461873,8.940827386321164,19.82213355579636,30.759042338290612,8.947045299055835,19.829196330077203
Dataset03,all,3094,309.40000000000003,29.813647877082175,8.729576104954312,19.917591930120274,29.846925783320668,8.73717960239672,19.924451646084915
Dataset03,all,3095,309.5,28.73174523451619,8.47083543399059,19.98539448764279,28.76900204653048,8.47976374679736,19.992763243255823
Dataset03,all,3096,309.6,27.500958487370134,8.159218914770344,20.01908285791331,27.541135070879417,8.169571332723528,20.027210092219402
Dataset03,all,3097,309.70000000000005,26.116455693794506,7.791970994956382,20.033415745007616,26.159442466667176,7.80373590869831,20.041634306861752
Dataset03,all,3098,309.8,24.587583097318554,7.373611750412421,20.03687056911138,24.6327349616923,7.3864740301186025,20.044795099304043
Dataset03,all,3099,309.90000000000003,22.91896536867583,6.895882703358844,20.026716028040518,22.96586841623804,6.9100702299395484,20.034469960273338
Dataset03,all,3100,310.0,21.124337979947764,6.360220863166016,20.00068015432418,21.17224974979428,6.375563431722977,20.008377752425588
Dataset03,all,3101,310.1,19.24584654950895,5.783083641621412,19.96387277301916,19.292906998556827,5.798790740697019,19.971313166719007
Dataset03,all,3102,310.20000000000005,17.330963030633104,5.178055783107061,19.944556196917002,17.375215322152066,5.1935015623682474,19.950589097640943
Dataset03,all,3103,310.3,15.408288706474988,4.574414943064027,19.93578236876712,15.44872782602025,4.588390097657871,19.9407746574819
Dataset03,all,3104,310.40000000000003,13.486338322738018,3.9845609457570896,19.92886834786792,13.522918014849225,3.9966378692329583,19.933287683022908
Dataset03,all,3105,310.5,11.591501648878577,3.4149188184135735,19.930811922395847,11.623482336430513,3.424987332097934,19.934441072686603
Dataset03,all,3106,310.6,9.823495278398008,2.8824204578412704,19.991792393694308,9.847152413218126,2.8899602389723964,19.99262507563589
Dataset03,all,3107,310.70000000000005,8.269714711507985,2.404361523155025,20.078386015065867,8.282046941929606,2.4088675892464555,20.077971642682332
Dataset03,all,3108,310.8,6.952873155994892,1.9905446442980548,20.1227630151121,6.9538486062811895,1.9918674699261505,20.124075604301737
Dataset03,all,3109,310.90000000000003,5.883116800053057,1.636494784267331,20.118713809776757,5.873347118202922,1.6351018022540083,20.121975207132465
Dataset03,all,3110,311.0,5.039057341433024,1.3490686826046936,20.06224394210814,5.02042545307044,1.3449430645257199,20.067451027356167
Dataset03,all,3111,311.1,4.376231423231871,1.1284228584946732,19.972226820180936,4.351453154575963,1.121805611877155,19.97842455075173
Dataset03,all,3112,311.20000000000005,3.8428726168989904,0.9733815120362568,19.88927222545263,3.814752642596272,0.9645573262705809,19.894656762730445
Dataset03,all,3113,311.3,3.3875824833504806,0.8497555016510319,19.82742447965133,3.358659270739707,0.8403462803308838,19.831416190919963
Dataset03,all,3114,311.40000000000003,2.987381486961588,0.7415151074713702,19.80644639860384,2.9587801841928476,0.7323018225155911,19.80833297190946
Dataset03,all,3115,311.5,2.636848440040211,0.6591029753301196,19.807364797594744,2.6088097443633242,0.649669445710956,19.80809036960688
Dataset03,all,3116,311.6,2.3367388839607885,0.5991936929900596,19.82209816538355,2.3091904750830063,0.5896798782120138,19.822140330530086
Dataset03,all,3117,311.70000000000005,2.0882348892138447,0.5581580621941598,19.848006110881148,2.061080520037585,0.5487266698578965,19.847555496948264
Dataset03,all,3118,311.8,1.8807845834580545,0.5258022410293446,19.874356281695963,1.854419595930443,0.5168728263025929,19.873908034975642
Dataset03,all,3119,311.90000000000003,1.7055126573613966,0.4999572538680628,19.900561785139885,1.680247630755396,0.4915909663241868,19.90016030726112
Dataset03,all,3120,312.0,1.5550165240685205,0.475218944049578,19.918957978800336,1.531069612366113,0.4675900006036603,19.918916895932956
Dataset03,all,3121,312.1,1.4270410306669128,0.44884426619326767,19.924867257742967,1.4043945175095154,0.4420059972442994,19.925359649325884
Dataset03,all,3122,312.20000000000005,1.3208407260076542,0.4253352084264552,19.9285495615099,1.2994065272848274,0.4190323763356424,19.929111062059466
Dataset03,all,3123,312.3,1.2314935277325436,0.40237894473808566,19.940145602327057,1.2113608753258047,0.396647767803901,19.94033264808493
Dataset03,all,3124,312.40000000000003,1.154910281623002,0.37860553039747735,19.95860559026023,1.1361332707228144,0.373452077118579,19.958477183120966
Dataset03,all,3125,312.5,1.0879780651773407,0.35792385097161983,19.975989104686157,1.070564175916275,0.3531347292309903,19.975903738202952
Dataset03,all,3126,312.6,1.0268479281559748,0.34220575912708107,19.985413429701573,1.0108323885008326,0.3376619007542211,19.985665778000435
Dataset03,all,3127,312.70000000000005,0.9685515333731214,0.32577623487577867,19.996035158578817,0.9539312052891576,0.32168446020097297,19.99622914243709
Dataset03,all,3128,312.8,0.9054292905797938,0.30918820679854875,20.00721011982925,0.8923931773059838,0.3054931899702099,20.007361269212296
Dataset03,all,3129,312.90000000000003,0.8377139774548057,0.28807788546476587,20.01588656674045,0.8261164087727562,0.28492125063851215,20.016125247051246
Dataset03,all,3130,313.0,0.7695640441471832,0.26426782772968416,20.02392072697975,0.7590969080644938,0.2615313722488379,20.02416782549402
Dataset03,all,3131,313.1,0.6964846522474712,0.23647332527374054,20.029369416936213,0.6872179269842618,0.23416699142353303,20.02970103194439
Dataset03,all,3132,313.20000000000005,0.6246714280347836,0.20469521036741867,20.031960201258837,0.6162435183866373,0.20278031371451305,20.03238302904804
Dataset03,all,3133,313.3,0.5520078097032095,0.1756232583883861,20.03790412055197,0.5444149053783106,0.17378681176290325,20.038154049123705
Dataset03,all,3134,313.40000000000003,0.476633572824152,0.14904252343323954,20.042372778820635,0.46987639261906017,0.14727336003942287,20.04265371230649
Dataset03,all,3135,313.5,0.40173836084540193,0.12186061003754212,20.043454833947102,0.39560951969457925,0.12027967059670505,20.04385117641952
Dataset03,all,3136,313.6,0.32438010976845066,0.09754881659594616,20.04502252966493,0.31893530839424133,0.09600086012973258,20.04536761354288
Dataset03,all,3137,313.70000000000005,0.24809494065295912,0.07182612586352732,20.045442244755943,0.24312854922163746,0.07047827864441733,20.04580121302016
Dataset03,all,3138,313.8,0.18052093276715864,0.05092292733592707,20.04496297686313,0.1756660799789278,0.049507005605147446,20.045326987619084
Dataset03,all,3139,313.90000000000003,0.13822192154131407,0.03991703978841343,20.04530083992931,0.13277036068419956,0.03821878940622543,20.045598308742804
Dataset03,all,3140,314.0,0.1338178910792598,0.03446736746683854,20.04691501636808,0.12727423636540833,0.03268259261707765,20.047130100481457
Dataset03,all,3141,314.1,0.1540255046278578,0.03629422283195716,20.043062101461416,0.14701622700771144,0.03436791964959139,20.043479685441845
Dataset03,all,3142,314.20000000000005,0.17152449803054615,0.036484246854104896,20.04220821466521,0.16524423212942133,0.03479453158133511,20.042472565597116
Dataset03,all,3143,314.3,0.18206827884323462,0.030612437487787858,20.043531289370673,0.17667518444450542,0.02933587608635857,20.043675551325975
Dataset03,all,3144,314.40000000000003,0.18645612608900453,0.02315176480975545,20.044005830466883,0.18184320185063416,0.0220736809264724,20.044167028303818
Dataset03,all,3145,314.5,0.18883102277700892,0.015784173165940274,20.042493068702548,0.184752177038903,0.014808337806258842,20.042722270308552
Dataset03,all,3146,314.6,0.19375643539800724,0.011058992895529585,20.03963772542794,0.18996485113584247,0.01006703418275302,20.03990427666602
Dataset03,all,3147,314.70000000000005,0.20260685330505335,0.008594615940257455,20.034432253205516,0.19900959116359335,0.007598852296493892,20.034773043333953
Dataset03,all,3148,314.8,0.2080287567085537,-0.001328286925655675,20.03499702506086,0.20490755142708356,-0.001926236969362281,20.03507199941275
Dataset03,all,3149,314.90000000000003,0.20362672397999115,-0.013139433944832746,20.038656118342335,0.2012136686863476,-0.01358882024006909,20.038585732856678
Dataset03,all,3150,315.0,0.1931730348973426,-0.023051763792983238,20.04722560430924,0.1912578458753374,-0.023532510190383032,20.046953142663764
Dataset03,all,3151,315.1,0.17996498893087343,-0.030826522242616505,20.057361710090106,0.17835782305019518,-0.03135304457430983,20.057041061058435
Dataset03,all,3152,315.20000000000005,0.16528288860844387,-0.03604316336443958,20.067862787486348,0.16389515404559907,-0.03662923977486761,20.067554221012983
Dataset03,all,3153,315.3,0.14850645427349973,-0.03758498601301419,20.070095276733987,0.1473401476186662,-0.03827182227393738,20.070156175382966
Dataset03,all,3154,315.40000000000003,0.13554470462987056,-0.03586620692243869,20.064168318902308,0.13433614855820564,-0.03662927219456594,20.06457536686477
Dataset03,all,3155,315.5,0.12463559885303321,-0.033459757558311765,20.061684288668694,0.12345041335517883,-0.03418502606513952,20.06192667992039
Dataset03,all,3156,315.6,0.11609063394055696,-0.02755065892385744,20.06562461017851,0.11491655824708,-0.028352933670207612,20.065573299487202
Dataset03,all,3157,315.70000000000005,0.10088315550895066,-0.014065629778029276,20.06871275251259,0.10009087859541524,-0.015110608405055476,20.068689129581287
Dataset03,all,3158,315.8,0.08173658570795861,0.00193701575487637,20.06052104014313,0.08119442360614075,0.000873114860863819,20.060965815610835
Dataset03,all,3159,315.90000000000003,0.06759634309149276,0.01861434558266062,19.97468899462465,0.06690729884807295,0.017618459283900212,19.978314100586584
Dataset03,all,3160,316.0,0.05011802334548543,0.03659921831395074,19.777490356687863,0.04962313753416101,0.03564265965126779,19.78550946773502
Dataset03,all,3161,316.1,0.033446655464114405,0.05531872073098221,19.452336261899028,0.032971443258252776,0.05442035882221627,19.465084417658776
Dataset03,all,3162,316.20000000000005,0.01718664578043949,0.07847113236160119,19.003161965740656,0.01673843774852162,0.07747396611762582,19.02006126300083
Dataset03,all,3163,316.3,-0.0025762558587418827,0.10165606360306967,18.43387710163917,-0.002838210261378275,0.10074403672737972,18.45436552993277
Dataset03,all,3164,316.40000000000003,-0.017311934953786023,0.12967447300509782,17.774299076330955,-0.01774971246986905,0.1286494766923819,17.796798041193924
Dataset03,all,3165,316.5,-0.020190449300546476,0.16166217830663143,17.073852333149727,-0.02108463754358017,0.16056193625526305,17.096076204314805
Dataset03,all,3166,316.6,-0.004688641205271127,0.17889427865231156,16.361569379549877,-0.006278337147151633,0.17849927872229854,16.382251772316
Dataset03,all,3167,316.70000000000005,0.019177800506580134,0.1768441976269477,15.642562556535129,0.01735888331845129,0.1773092261147128,15.661580435945543
Dataset03,all,3168,316.8,0.043335510351306894,0.15768111078745317,14.925025490638507,0.041660310349928585,0.15884500609282792,14.942187086255725
Dataset03,all,3169,316.90000000000003,0.06623704398044183,0.115702565358478,14.226018585675728,0.06477169468082855,0.11773035079964606,14.24078109674361
Dataset03,all,3170,317.0,0.06390312476863436,0.055265496460686236,13.583374391288167,0.0636200533653064,0.057905872177705646,13.594373320482624
Dataset03,all,3171,317.1,0.04260942980686089,0.0020939357166724903,13.02900136344825,0.04318259839395513,0.0042202092288453966,13.03520651707819
Dataset03,all,3172,317.20000000000005,0.04308478069249966,-0.0054419736658619655,12.557916006652913,0.042743584015158806,-0.005411721244698087,12.559925725331311
Dataset03,all,3173,317.3,0.06204672839083347,0.034500371894450765,12.153618003935971,0.06093654060088838,0.032483740311201825,12.152518325172887
Dataset03,all,3174,317.40000000000003,0.0753760244179924,0.07686806832770454,11.815552553413998,0.07456720196196709,0.07485016315134946,11.811693504934118
Dataset03,all,3175,317.5,0.07927754610858839,0.10381183549013961,11.512857705491017,0.07894334377551727,0.10261311469630778,11.507776859360645
Dataset03,all,3176,317.6,0.0765312074361395,0.12121155456150312,11.256428364441373,0.0765210416551939,0.12054900728723615,11.249850835631577
Dataset03,all,3177,317.70000000000005,0.06415996351213527,0.12097584518106785,11.035908529397657,0.06456095376971055,0.12112274949607305,11.02838591710537
Dataset03,all,3178,317.8,0.05578287239779467,0.09671795802583283,10.850649605638186,0.055999707409923515,0.09787542462464649,10.842317223074659
Dataset03,all,3179,317.90000000000003,0.054052728610205714,0.059846574913139605,10.701845144339659,0.05396820001967238,0.06146070196215644,10.692732892922375
Dataset03,all,3180,318.0,0.051930986828659265,0.03012592340946174,10.57866027908684,0.05185785513121851,0.03131744672701534,10.569286975899303
Dataset03,all,3181,318.1,0.052289083809839765,0.009249227735478982,10.476549920832039,0.05212081004020024,0.00995045116098418,10.467148076617239
Dataset03,all,3182,318.20000000000005,0.05211566024588721,-0.0011860873137372607,10.397033920412152,0.051980661253395476,-0.000999298112656104,10.38755304508056
Dataset03,all,3183,318.3,0.04596325532402412,-0.003470708734111483,10.32252171878619,0.04608842410072299,-0.0036581784913782356,10.313692233317854
Dataset03,all,3184,318.40000000000003,0.045308808208309514,-0.003965479932332983,10.247586567349007,0.04520663610936995,-0.004225159729806887,10.23960320154373
Dataset03,all,3185,318.5,0.04611627820336239,-0.003774346812313034,10.187913863996354,0.04595372996758677,-0.00404170459772616,10.180061040887692
Dataset03,all,3186,318.6,0.045931383381619506,-0.002370213785789943,10.136362973856686,0.04582202587918924,-0.0026636255692215035,10.12889376831665
Dataset03,all,3187,318.70000000000005,0.04430608309639561,0.005100593749140181,10.084668241139731,0.04426824320945878,0.004582600721734921,10.07789907600617
Dataset03,all,3188,318.8,0.039016110231574586,0.01728096390892908,10.057305588811026,0.03913576403957053,0.016606557110202487,10.050176703770347
Dataset03,all,3189,318.90000000000003,0.04124575499517191,0.032288564615920556,10.049621151580276,0.04105097435154985,0.03155237479110293,10.042313412081215
Dataset03,all,3190,319.0,0.04479134964728104,0.04628506823354073,10.04381712590755,0.044547030390954256,0.04565487689841723,10.037088103211532
Dataset03,all,3191,319.1,0.05072797404497076,0.05488207501453157,10.044471309330032,0.05040520788003731,0.054536125020719264,10.038110926664412
Dataset03,all,3192,319.20000000000005,0.057503521556739545,0.05677536946871431,10.052511047411596,0.05717223966453129,0.05674897579752886,10.04643892768374
Dataset03,all,3193,319.3,0.05812380178740728,0.05247773231804853,10.057684592378314,0.058076058206846116,0.05272218778242131,10.052293962401272
Dataset03,all,3194,319.40000000000003,0.05634629290504889,0.046515570306613796,10.062758355925325,0.05641344636995078,0.046817629217370364,10.057889472984018
Dataset03,all,3195,319.5,0.05616934117928973,0.04361164204434331,10.064341358770236,0.05616913688397464,0.043762543026494,10.060080078356481
Dataset03,all,3196,319.6,0.05735612342075658,0.0453082314294182,10.066449233983317,0.0572969283004173,0.04524949910650994,10.062578338944288
Dataset03,all,3197,319.70000000000005,0.057942804343539156,0.05142218080145966,10.065311063593928,0.057911296884590076,0.05117799345585075,10.061941635029026
Dataset03,all,3198,319.8,0.05966648546686726,0.05991489545707296,10.06551777550632,0.059592098061065996,0.05958715058176495,10.062419553202572
Dataset03,all,3199,319.90000000000003,0.06019933856247006,0.06524309916235271,10.066052838768073,0.06017904068654619,0.06507215683052388,10.063233614970843
Dataset03,all,3200,320.0,0.060322462321649284,0.06790272069254932,10.066732004787946,0.060323132753464605,0.06786380332592144,10.064174361747266
Dataset03,all,3201,320.1,0.06096430350849913,0.06627506514132264,10.060621459240618,0.06094438896008895,0.06642190662790604,10.058586831810112
Dataset03,all,3202,320.20000000000005,0.05589040789530397,0.05976209429834878,9.961878121185329,0.05610713468075329,0.06010470061475811,9.963869431460628
